ID,Rating,Review,word_count
,5,overall good product,3
,5,awesome ððððvalue of money good quality productthank you flipkart ððð,10
,5,i love it,3
,5,great quality and price,4
,5,nice product ð go for it,6
,5,very good product must buy itððâºïâºï,6
,5,nice strong durable all as it said,7
,5,great amazing product,3
,3,good ð ð ð,4
,4,awesome ðððð thank you flipkart âïâï,6
,1,hot didnt stay long,4
,5,good quality product,3
,5,valuableno doubt in brand value,5
,5,this is a milton flax good for all use hotcool,10
,5,goods worth the price,4
,3,one month old,3
,4,very nice look and product ð,6
,5,good product ð,3
,5,veri nice producti am happy,5
,4,good quality products,3
,5,very nice product,3
,5,very nice ð app,4
,3,osm âïðð product,3
,4,value for money,3
,3,size and container is manage,5
,1,not working in just two months before bought,8
,3,nice but lock is bad,5
,5,very nice i like very,5
,5,product is beautiful,3
,5,i love it very nice and good quality ð,9
,4,good ð ð,3
,5,very nice product thank you flipkartððð,6
,1,worst worst product please dont buy,6
,4,good flask very useful,4
,5,very nice product,3
,5,its very strong and long lasting so very nice,9
,4,best milton bottel,3
,4,class one item,3
,5,one word excellent,3
,5,very good product i love this product,7
,5,nice product âºï,3
,3,only for 2 month usageworst,5
,5,all over this is a very good product,8
,5,value for money,3
,5,best in the market,4
,3,nice ð ok,3
,4,product is goodeasy to handle,5
,5,an extreme good product an excellent buy,7
,5,very happy for purchase in milton flaskthank you flipkart,9
,5,thanks flipkart for giving me milton thermosteel bottle,8
,3,its good and easy to clean,6
,4,thank you flipkart awesome price good quality,7
,5,best milton bottle purchase it,5
,5,quality is very good product,5
,5,super ð ð ð,4
,5,very satisfying product,3
,5,work great for me,4
,3,not a pure one with cost,6
,5,its great for summer,4
,5,very nice product ð and wandarfullits soo cool,8
,5,product is very nice,4
,4,best quality thermosteel with the trust of milton brand,9
,4,nice product recommendable oneðð,4
,5,good flask ððð,3
,5,great deal ð,3
,4,comfortable for use,3
,4,very gud product,3
,4,its amazing thanks,3
,3,nice sometime licking,3
,4,the product is good,4
,5,very good product âðsave the money,6
,5,value for money,3
,5,i ð this product,4
,3,veri ordinaryweak vacuum flask,4
,4,as always milton does it works osmð,7
,5,awesome product ð,3
,5,good quality value for money,5
,5,very good product must buy,5
,5,nice product thank you flipkart,5
,5,till now quite good,4
,5,nice product 24hrs hitting capacity,5
,3,good product ð,3
,5,good quality velue of money,5
,5,good product value for money ð²ð²,6
,5,product is very good,4
,4,beautiful product very nic,4
,5,it remains cool and hot 24 hours,7
,4,good product ð,3
,1,very poor poor,3
,5,milton always good,3
,4,good item and very fast delivery,6
,5,best product in this range,5
,5,value for money,3
,1,this product is not holding the heat after 1st use,10
,5,nice one ððð,3
,5,go for it thanx flipkart,5
,5,awesome product as usual ððð,5
,5,good bottle best suited as per name milton,8
,4,good item but price is high,6
,5,thanks flipkartalso its delivery service,5
,5,milton products are always good,5
,4,very good quality product,4
,5,very good quality,3
,4,as i expected,3
,5,excellent product please go for it ððð,7
,2,not leak proof leaking from top nob,7
,5,good product ð,3
,5,nice tq flipkart,3
,5,this is really so quite and strong,7
,5,very good product,3
,4,its too good,3
,5,best quality guru,3
,5,nice product you can go for it,7
,5,loved itwater stays hot for a very long time,9
,5,very nice product thank you flipkart,6
,5,value for money,3
,4,good and nice,3
,5,veryyy good ð,3
,5,nice product ð,3
,5,valuable productits superp,3
,5,very nice products,3
,4,good for money,3
,5,thank you flipkart and ekart also,6
,5,nice product ðð,3
,5,very good product by milton i love it,8
,5,product is ok,3
,5,product was good,3
,5,milton best brandðâ,3
,5,good quality and worthy also thanks milton ð¹,8
,4,very good product ð,4
,5,it is really worth buying ð,6
,4,very good liked it,4
,5,always good products delivered flipkart can,6
,4,very very good hot 23days tq,6
,5,very nice products,3
,1,after one month onwards not working properly,7
,5,very nice i want same thanks flipkart ð,8
,5,goodð but 500ml small product ð,6
,5,thank you flipkart ð,4
,5,good and genuine product,4
,5,worth the money,3
,5,absolutely worth it ð,4
,5,thanks for replacement special thanks filpkart and seller,8
,5,good product and good service,5
,5,this is awesomeð,3
,5,time to delivery good product,5
,5,quality is good tq so much filpcard,7
,4,very good product,3
,5,24 hours in hot water,5
,5,very good productthank you so much flipkart,7
,5,great product by milton,4
,4,average but good,3
,5,good item nice product,4
,5,must buy thank you flipkart,5
,5,very useful product,3
,4,water bottle is nice value for money,7
,4,very good product,3
,3,top opening plastic cap is broken after 2months,8
,4,as expected it was ð ð ð,7
,5,good product and faster delivery,5
,5,nice product such a value of money,7
,5,good product super,3
,5,great i love it100 satisfied with this product,8
,5,just as expected great flask,5
,5,very nice ð,3
,5,excellent product and delivery,4
,3,not a good product this is not working properly,9
,3,waters leaks little when we full the bottle,8
,5,good one go for it,5
,4,very good purchase and timely delivery from flipkart,8
,5,its a awesome purchaselike it soooo muchhhhhh 1010 ð,9
,5,there must be a perfect grip it is slippery,9
,5,bottle is good,3
,4,worth for the money,4
,5,very good product,3
,3,okay okay product,3
,5,great product by milton,4
,5,very nice productthanku flipkart,4
,5,vry useful good one,4
,5,avriy thing is ok but price is very hii,9
,4,this is nice ð,4
,5,nice product ðð,3
,5,i am very happy with milton thermosteelthanks flipkart,8
,1,opener in not good,4
,4,nice product ð,3
,5,good product must buy,4
,5,good product ð,3
,5,good quality product,3
,4,its toooooo good,3
,5,thanks flipkart its mind blowing purchased,6
,4,best product ð,3
,5,great product for,3
,5,the flask was good as they claimed to be,9
,2,cap quality very bad,4
,5,very good up to 12hrs cooling and hot,8
,5,great productthankyou flipkart,3
,5,as usual the quality is awesome,6
,5,very nice products paisa vasool,5
,4,superrrbbb product ðððððððððððð,3
,4,very good quality price is ok heating time is enough,10
,5,too good ð,3
,4,however its looks fantastic,4
,5,very good flask,3
,4,good product 12 hours wotar is coll,7
,5,office purpose super product,4
,4,really its nice product,4
,5,awesome quality thank you flipcart â,6
,5,good product love it,4
,5,nice milton productðððððð,3
,5,nice product im happy and thanks flippant ð,8
,4,awesome go for it,4
,1,worst product it work only 3 or 4 days,9
,5,very nice bottle my brother like it,7
,4,best in the market,4
,4,good product ð,3
,4,very good product,3
,5,very good product ð,4
,5,very nice product 24 hrs,5
,3,ok ok product,3
,4,very nice ðð,3
,5,it is very good product,5
,5,nice product thanks,3
,5,just go for it,4
,4,value for money,3
,5,quality is good,3
,5,nice product from miltonðð,4
,5,good product ð,3
,4,value for money product,4
,4,very good product,3
,5,exilent very goodð,3
,5,supperrrr dupperrr product,3
,5,it is better product,4
,4,good product u can buy value for money,8
,5,good product when compared to others,6
,4,too good flask,3
,5,very nice product,3
,3,lid is not tight when it closes,7
,4,good product as expected,4
,5,nice product just grab it thanks flipkart milton,8
,5,very very nice product it gives best performance,8
,5,i love it ðððð,4
,4,nice good one,3
,5,ok as aspected,3
,5,milton bottle is best bottle 1year warranty,7
,4,milton trust blindly good product ð,6
,5,very nice mind blowing ð,5
,5,thank you flipkart and milton awesome product,7
,4,very good product,3
,5,osm product must buy,4
,5,good quality product,3
,1,no longer hot 2 to 3 hrs only disappointed,9
,5,very good quality,3
,5,wonderful you can blindly buy it,6
,5,dh performance is good services delivery is same time,9
,5,very nice product i love it ð,7
,5,daily use excellent product,4
,5,awesome product and every should go for it,8
,4,good product but hot tea 3 hour,7
,5,nice product ð,3
,5,milton is always the best,5
,5,better quality than i expected,5
,5,super better good,3
,5,very good product ð,4
,5,very fast delivery and good,5
,5,this product is excellent,4
,3,water leak through cap,4
,4,good product and prompt delivery,5
,5,very good product and very nice price,7
,5,nice product thanks flipkart,4
,5,the water remains hot upto 12 hours,7
,5,very very nice ð,4
,5,super quality ððð,3
,4,value for money,3
,5,value for money awesome product âïâïâïâïâï,6
,5,very nice product,3
,4,good it remains hot for more than 8 hours,9
,1,leakage water every time when open it,7
,5,good quality product,3
,5,very good product,3
,5,nice product milton thermosteel,4
,4,very good product,3
,4,too good product,3
,5,im satisfied with the product i loved it,8
,5,product is so good im satisfied with the product,9
,5,nice one ð tq flipkart,5
,5,its very good,3
,4,its good product ð,4
,5,awesome product low price and super quality ððð,8
,5,nice products ðððððððð,3
,5,thnx flip kart for dis awesome product ð,8
,5,does the job using it from last 3 months,9
,5,very good for winter season,5
,2,very poor quality,3
,5,my parents are very happy,5
,5,very nice product,3
,4,nice products ð,3
,5,super cool tharmas,3
,5,keep it up ð,4
,5,this is amazing product ð²ð,5
,5,good quality and good service ð,6
,5,good producttq fk,3
,5,very nice product ð,4
,5,this is a nice product,5
,5,good quality product,3
,1,my bottel is leak after 6 month,7
,5,best price and good quality,5
,5,nice one its keeping same temperature upto 24 hours really,10
,5,nice flask very hot 24 hours,6
,5,i think this is the king,6
,5,nice product good quality,4
,5,itâs so good but so costly,6
,5,very good product ððð,4
,4,product is outstanding,3
,4,its really good thank uhh flipcart,6
,4,quality wise milton is good brand,6
,2,milk shortly spoiled,3
,4,this product quality is good,5
,5,v happy loved it,4
,5,good must buy,3
,5,the brand itself is enough to justify the product quality,10
,5,it is good product,4
,5,awsome product this is very useful,6
,5,usefull and very longlasting the heat or cold,8
,5,longlasting hot or cold for 24 hours,7
,5,original product thanks,3
,5,the best choice for flask,5
,4,product is ok,3
,4,good quality thank you flipkart,5
,2,not 24hrs its 12hrs so far,6
,4,good response good delivery nice product,6
,5,great product its my saviorð,5
,5,it a nice and good product,6
,5,excellent product like it,4
,4,ok to buy,3
,4,useful for traveling,3
,4,value of money,3
,5,worth buying it,3
,5,nice awesome ð,3
,4,good product recommended to buy,5
,5,milton at its best always,5
,4,nice but working only upto 8 to 10 hours,9
,5,it is very nice ðððð,5
,5,very good product,3
,3,only good because after some time leakage and water drops,10
,5,thats a good isolated bottle,5
,4,nice product thanks ð,4
,5,milton is always best specially which are made in assam,10
,4,product is good,3
,4,late delivery but product is very good,7
,4,good for all seasons,4
,4,good for all seasons,4
,3,too much leakage,3
,5,product is so good,4
,5,very very good,3
,4,well done milton thank u,5
,5,quality product with timely delivery,5
,5,nice products ð,3
,5,quality product ðððð,3
,5,good value for money,4
,4,good product ðððð,3
,5,very nice flask,3
,3,good quality product,3
,5,very very good quality,4
,5,best product very nice,4
,1,very bad experinece,3
,5,good product ð quality and durability is awesome,8
,1,the cap is stop working in few months,8
,4,good product deliveryð on time,5
,4,nice one recomended,3
,5,verry good osmmm,3
,5,good product and milton provide the quality of product,9
,1,water lock cover very poor quality,6
,5,nice cool products,3
,1,leakage dont buy,3
,4,good quality ð,3
,5,its too good,3
,5,milton is best,3
,4,better than cello,3
,5,classic product milton never betray you,6
,4,so far so good,4
,5,very good product,3
,3,very good quality,3
,5,very good product,3
,4,vry good product ð,4
,5,go for it,3
,5,awesome nice theromsteel,3
,4,good product for 1718 hour it maintains water hot,9
,2,leaking at top,3
,5,value for money,3
,2,i buying this flask after six month does not heat,10
,5,worth it ð,3
,4,awesome go for it guys itâs value for money,9
,5,milton was fantastic as usual,5
,4,very good item,3
,4,best for taking water and milk,6
,5,worth of money,3
,4,its best i bought it and i am happy,9
,5,very nice product,3
,4,good product ð,3
,5,worth of money to buy,5
,5,very good product,3
,5,very good product,3
,5,very good product,3
,4,good and worthy,3
,3,product okay but maximum time 1516 hrs,7
,5,bottle is awesomego for it,5
,5,thanku flipkart v nice product,5
,5,its really good,3
,5,nice ð product ð thanks for flipcart,7
,4,nice also useful product easy to carry also,8
,5,awesome product 1000 time worth for money,7
,5,good quality ever,3
,5,best products miltan,3
,5,hot n cold,3
,5,good product and good finishing its nice ð 5,9
,5,nice product ð,3
,5,superb product worth for money,5
,5,it is a nice product ever worth for rupees,9
,5,nice bottle nice quality i am satisfied with it,9
,4,nice product satisfied,3
,4,nice bottle just buy it,5
,5,very nice product thanks shopsy for good product,8
,1,waste of money,3
,4,good quality but further improve needed with regards to durability,10
,5,best quality of the product from milton thanks milton,9
,5,wow wonderful productworthable for money,5
,5,nice product ð,3
,5,first one bad replaced new it is good,8
,5,very good product thanks flipkart,5
,5,good product experience,3
,4,tq nice product,3
,5,original product with lesser proce,5
,4,very nice product,3
,5,best product in the miltonthanks flip cart,7
,4,its was very nice productbut carrying bottle tough,8
,3,this product is good,4
,5,qualities very helpful with us,5
,5,good and helpful product,4
,5,item quality is superb,4
,5,go for it,3
,5,very good product,3
,5,original and best,3
,5,ok iam satisfiedvery best product,5
,5,its a good product,4
,5,very good product ð ð,5
,5,good one please go for it,6
,5,thankq you service,3
,5,this product is best,4
,4,very nice product,3
,4,good product ð,3
,1,worst product and leaking after some days,7
,1,very very bad dont buy,5
,4,really very good,3
,4,this water flask is number one,6
,5,this is very ima love it,6
,5,good product tq flipkart,4
,5,best quality and good product,5
,5,very nice product ðð,4
,5,excellent product heat long last over 24 hoursððððððð,8
,5,good for both winters and summer,6
,4,the water stays warm so yaa i liked it,9
,5,fully satisfied product,3
,5,very handy and useful,4
,5,i like it,3
,3,not mach nice by ok,5
,4,nice flask with decent price,5
,5,this is very good product thanks flipkart ðºâ,8
,5,am very happy this product is very good,8
,1,very high price,3
,5,great product and retains temperature one whole day,8
,3,overall a good product,4
,5,very good quality,3
,5,very good product ð,4
,5,super super super,3
,5,very nice ðððððððððð excellent ð,5
,3,it leaks water from cap if you tilt it,9
,3,okk use full for employ,5
,5,it is awesome product,4
,5,very nice ð,3
,5,good one go for,4
,5,vary nice product,3
,5,i am satisfied for this product,6
,5,perfect flask for regular use and also travelling,8
,5,very good product,3
,4,in one word i can say good,7
,3,this is the bad product,5
,5,good and value of money ð,6
,5,nothing to complain,3
,4,very good product,3
,5,very nice product,3
,5,very nice product,3
,5,quality products super ð,4
,5,very good product,3
,5,product is good,3
,5,this product is good heating tim almost 18 hours,9
,5,expensive price and materials thanks flipkart,6
,5,i love it perfect performance,5
,5,nice product but price value is high,7
,5,very nice product ð,4
,5,good product guys,3
,5,nice product ðð,3
,3,its not ok its small,5
,5,must buy very nice product,5
,4,product was very good but package is very bad,9
,5,hot upto 12 hrs,4
,5,vere nice product,3
,5,very good product quality also good,6
,5,very nice i am very happy,6
,3,good quality nice thermos,4
,5,good product u should try it,6
,4,worth of money,3
,5,amazing bottle thanks flipkart,4
,5,good product ð,3
,5,water remains warm more than 12hrs,6
,1,product is the quality is the low,7
,5,best quality products,3
,4,very goodi love thisðððððððððð,4
,5,nice product best,3
,4,very good this product,4
,5,it is good,3
,5,18 ghanta hot super bottle,5
,4,it was nice to buy it,6
,5,very nice ððð,3
,5,good product but price too high,6
,5,i use regular from 2month new and now are equal,10
,5,i am happy thank u filpkad ð,7
,5,uncle liked it so much it is awesome,8
,5,very good product,3
,4,good working condition superb quality and excellent product,8
,5,happy with the purchasedelivered on time original productgreat discountfully satisfied,10
,3,good ððððððð product,3
,4,worth buyingvery nice product,4
,5,great product with great service,5
,2,very much overpriced and dumb of a design,8
,5,happy with the product,4
,5,quality is very best nd thanku so much ð,9
,4,quality product good to use,5
,4,super designsuper quality,3
,5,best in the class,4
,5,quality is very good,4
,5,its a very nice product,5
,4,this product is good value for money,7
,5,this product is very good,5
,5,very nice productjust go for it,6
,4,very good product,3
,5,nice one best pick,4
,5,very nice products,3
,5,very good quality product wortit,5
,5,the best good heat,4
,4,good product but price is more,6
,4,nice product good insulation for thermal,6
,5,nice product its hot and cold upto 18 hrs,9
,5,very nice product,3
,5,its fine like it,4
,5,very nice products,3
,3,excellent product thanks,3
,3,very good productthank you flipkart âï,6
,5,quality is very very nice ð,6
,5,very low price and very nice product love it,9
,4,15 hrs hot and cold,5
,5,thank you flipkart for giving me a nice products,9
,5,its a nice product ððâïâïâïâïâï,5
,5,must buy ðððððð,3
,4,nice product by milton,4
,4,24 hours of hot,4
,5,nice products ð,3
,5,same as product i love it ð,7
,5,superb qualitythanks flipkart,3
,4,good product and value for moneyi received at 731rs,9
,4,good protect__ðand quick equipped__âºï tq flipð,6
,5,best product âºâºâº,3
,1,weast products ofter one month use,6
,5,really good water was kept hot for 26hrs,8
,5,very good i like,4
,5,i like this product ðð its amazing must buythanks flipkart,10
,5,very lovely product,3
,5,all time fav milton,4
,5,overall it is good,4
,5,its a good product,4
,5,best bottle for summer and winter both,7
,5,nice good quality,3
,5,very very niceðððð,3
,5,excellent product value for money,5
,5,nice product i am very happy,6
,5,good but material is little bit thin,7
,5,loved this product ððð,4
,5,i like milton company so thank you flipcart,8
,5,very very nyc product,4
,5,best quality in the market just go for it,9
,4,nice product i love it âºï,6
,5,just fatafati ððð,3
,1,after using only one month leakage problem,7
,5,i like it ð seriously great ð tnx flipkart,9
,5,very nice thank you flipcart,5
,5,thank u flip kart,4
,1,vary bad quality,3
,5,quility is good,3
,5,i love u,3
,5,excellent product i am very happy,6
,4,best in the market,4
,5,water lasts well for 24 hours nice to buy it,10
,1,very bad waste of money,5
,4,nice product i am happyð,5
,5,good product ð,3
,5,i just loved it,4
,4,not bad67hour hot,3
,5,very good items,3
,5,fantastic product ððð,3
,5,good must bye,3
,5,very good productð,3
,5,one word super,3
,5,good product good brandgood price,5
,3,very nice item thank u flipcart,6
,5,i am very happpy with this product,7
,5,nice product l am happy,5
,5,soo much good ð happy with itð,7
,5,very nicebas per price,4
,5,good hetting best prodact over all good best quality,9
,5,always prefer this product of miltonbest service durable,8
,4,nice quality product,3
,5,good quality awesome ðð,4
,5,very good quality,3
,5,nice product milton,3
,5,very good thermosteel i love miltonð,6
,4,good one i like it,5
,4,value for money,3
,1,can not take tea for more than one hour,9
,4,value for money,3
,5,good product thanks ð,4
,5,very good product,3
,5,very good product i loved it,6
,4,super product by milton i love it,7
,5,good inbuilt quality premium look very happy from flipkart service,10
,5,value for money,3
,5,superb quality completely satisfied thankyou flipkart,6
,4,overall a nice product,4
,5,super i like this productawesome,5
,2,the bottle cap is bad,5
,3,good product but dent ony product,6
,5,i like it,3
,4,could be more better but its good product,8
,5,great productand i got cheaper than my nearby store,9
,5,product is very good,4
,4,love it ð,3
,3,not having heat for long time,6
,3,bag damage hai else good,5
,5,very nice product,3
,3,a little bit suitable,4
,5,super quality please bay,4
,4,nice product value for money,5
,5,very good product,3
,5,i loved it good quality,5
,5,very good product ð,4
,5,tested for 12 hours and get adequate result,8
,4,good product in this price,5
,5,go for it good product,5
,5,value for money,3
,3,good but not satisfied,4
,5,bestproduct in best price,4
,5,very good quality,3
,5,quality is good ð,4
,5,the quality is very good,5
,5,very nice quality,3
,5,good quality product im so happy,6
,4,better than others could be better,6
,5,very good product,3
,5,best quality flask from milton,5
,1,very bad return karun,4
,1,waste of money dont buy it,6
,4,good product okay,3
,5,very nice product thank you flipkart,6
,5,very good product,3
,5,good one leak proof and quality is goodgo for it,10
,5,very good product,3
,5,its really fantastic remain same hot after 12 hours also,10
,5,8 hours after hot milk,5
,5,nice product ðð,3
,5,nice product ðð,3
,5,good product thanku flipcart,4
,5,very nice product,3
,5,good product worth for money,5
,5,vary good product value for money good quality ð,9
,5,thank you flipkart,3
,2,hot is not lasting,4
,5,i like it,3
,4,good for e,3
,4,it was good,3
,5,best product at this price,5
,5,very nice product,3
,4,nice product ð,3
,2,i dont like this,4
,2,quality is very poor heating power is bad,8
,5,good but its big in size,6
,5,thank you milton n thank you flipkart ð,8
,5,good product ð,3
,4,product is gud,3
,5,best product i cant believe it,6
,4,i like it,3
,3,nice but price is to high,6
,5,great producthappy with the product âºï,6
,5,really awesome product ðð,4
,5,good quality product,3
,5,thanks for flipkart this item is super super,8
,3,i put water and few hours later its smell weird,10
,5,this is very good product,5
,4,loved this ð,3
,4,cheap and bestðððððð,3
,4,this is amazing product thank you flipkart for this product,10
,5,worth product name will speak,5
,5,good product ð thank you flipkart,6
,4,not 24 hours hot and cold but ok,8
,5,worth buying product,3
,5,i brought this milton flask it is really good one,10
,5,very good quality,3
,5,product is good,3
,5,very good âï,3
,4,good as expectedbut hot time 15 to 16 hours,9
,5,very nice worth for money,5
,5,i love it,3
,5,good purchase ðð,3
,5,its really very good product,5
,5,good product âïâïâïi am very happy ððð,7
,1,very bad quality received,4
,5,nice ð product,3
,1,nyc water bottle,3
,5,product is awesome love it,5
,5,good quality a bit rate high,6
,5,good product am happy for buy this product,8
,1,very poor products and only water used no milk,9
,5,must buy ð,3
,5,very nice milton,3
,1,heating not maintain long time,5
,5,best milton bottle i have purchased,6
,5,very good product,3
,4,very nice product,3
,5,very useful flask,3
,5,good product from milton keeps hot 24 hours,8
,5,nice and quality product,4
,4,quality is the best,4
,5,great very useful,3
,5,verry good product,3
,5,very good product,3
,5,super product veri nice,4
,5,very good product,3
,5,perfect hot water 48 hour,5
,1,leakage from the cap,4
,4,good flask with reasonable price,5
,5,very good thank you flipkart,5
,5,very nice value for moneu,5
,4,so usefull value for money,5
,4,its good nt bad,4
,4,very goodat this rate it is worthy,7
,2,its not works for 12 hours at all,8
,5,very nice ðð,3
,5,very good product,3
,5,loved this flask,3
,4,i love this product,4
,5,go for it its worth the price awsome quality,9
,4,milton product is good product value for money awesome,9
,5,very good quality product,4
,5,very goog product,3
,5,product is very useful,4
,4,very good product,3
,1,very bad product,3
,5,good product thanks filpcart,4
,4,good product go for it,5
,5,this is my favourite product,5
,5,average to good,3
,5,value for money good productthank you flipcart for delivery,9
,5,very good product,3
,5,awesome product ð,3
,5,nice productgood to usei got it at 775rs onlythanks flipkart,10
,5,as expected from milton ð,5
,5,very nice product,3
,5,nice product with excellent price,5
,5,good one ð,3
,5,very good product,3
,5,very good quality thanks flip kart,6
,5,good quality thankyou ðð,4
,1,linkage bottle totally waste of money,6
,5,very nice products,3
,5,original products everytime,3
,5,very good product,3
,5,verry nice super product,4
,5,very good product,3
,5,liked it very much,4
,4,good product must buy this,5
,5,very good product,3
,3,rate not ok,3
,5,good quality water remain hot for long hours,8
,5,reasonable price and ruf and tuf product,7
,4,very good product,3
,5,worth money paid,3
,4,in this price it is too good for kids,9
,3,good quality producti like it thanks for flipkart,8
,5,got as i was expected,5
,5,worth of mony,3
,3,amazing thermosteel milton products,4
,5,very good producteasy to cleaneasy to carryallover very nice product,10
,2,after a few hours the heat starts to subside,9
,5,true value of money,4
,5,nice product i strongly recommend this product,7
,5,very nice ðð,3
,5,good product for liquid,4
,5,good product ð¹ð¹ð¹ââââðððð amazingðð thanks for flipkartââ,7
,4,very good product,3
,5,on time delivery value for money,6
,5,very best product,3
,1,water is not hot 24 hours its bad,8
,5,very nice âïâïâï,3
,4,nice quality product,3
,5,very good flipkart,3
,5,its nice and useful,4
,5,best quality i love it,5
,3,nice only 10to12 hot ð,5
,3,nice one but not like much it,7
,4,the item is good but smells a little,8
,5,wow nice produc,3
,3,ok not bad vale money,5
,5,very nice product âºï,4
,5,very good quality heating most impactful to us,8
,1,not good wast of money,5
,5,its a good product i am satisfied with my order,10
,5,super product love it thank you so much flipkart,9
,4,worth for money,3
,5,very good ð,3
,5,very good ððððð quality is super,6
,5,worth of money and my family helpfull things,8
,4,milton is the best,4
,5,nice pradoct nice,3
,5,very nice milton flack,4
,5,thank you filipkard,3
,4,i like this product,4
,4,worth to buy nice product from milton,7
,5,very nice and reliable,4
,5,very nice and useful product,5
,5,great quality i love it,5
,4,not bad ððð good quality ð,6
,5,worth of money,3
,5,nice product thanks flipkart,4
,4,nice itemâ genuinely new happy with purchase ð,8
,4,this is good product,4
,5,thanks very nice products,4
,4,good product keeps the water hot for more time,9
,5,best product loved it ððâââââ,5
,4,good product but hard weight,5
,3,milton thermosteel best,3
,5,sach a good quality product,5
,4,quality is good,3
,5,good quality product,3
,5,excelent product thanks filip card,5
,5,this product is very nice,5
,4,its very good,3
,3,water leak from cap,4
,3,this product is amazing ð,5
,5,worth for money ðµðµðµðµðµ,4
,4,very good product very resonable price every one buy it,10
,5,nice products ð,3
,5,very good product,3
,5,nice product too fast delivery tq flipcart,7
,1,after one month usage after heat with in 30min down,10
,5,good product ð,3
,5,value for money,3
,4,goood to buy,3
,5,very good product customer happy,5
,4,overall its a good choice to buy,7
,5,nice product must buy,4
,5,best in the market,4
,3,good product but not heating long this is main essu,10
,5,good product trusted brand worth buying,6
,5,thank you flipkart,3
,5,product quality better,3
,5,very good product,3
,5,very nice super,3
,5,quality was good,3
,5,its really good,3
,1,it stopped working within a month,6
,5,milton brand is good and flipkart rock,7
,5,very good product 24 hrs above useful this product,9
,5,size is huge than i expectedvalue for money,8
,5,product is very nyc,4
,5,nyc bt price is very high ð,7
,5,nice product thanks flipcart,4
,3,good but no so very well work,7
,5,product is good,3
,5,this is good product of the thermosteel a good,9
,5,water remain hot for 24 hour,6
,5,this product is hop,4
,4,nice yaar ðð,3
,4,value for mo,3
,4,milton product very niceðð,4
,1,bad quality products,3
,4,good productinsulation is very good,5
,5,very nicegenuine product,3
,5,its good product,3
,5,very good product heat tested 24 hrs,7
,5,its a wonderful and magical products thnx flipcart,8
,3,now it becomes poor quality slowly,6
,5,best qualityâ delivers what it claims,6
,4,just go for it,4
,5,very good product,3
,4,good product ðð,3
,5,excellent tnx for best quality,5
,4,very nice product ð,4
,5,vey good quality this milton thermosteel product is best,9
,4,very nice productððð,3
,5,value for money water temperature remains the same,8
,5,superb water bottel,3
,5,very good product we trust on milton and flipkart,9
,5,very nice product,3
,5,happy with purchase,3
,5,very good and beautiful product by this money,8
,5,this is best bottle âºïð,5
,4,very good product,3
,5,it keeps water hot 24hrs a day,7
,4,its good product u can take this,7
,1,damaged product please dont buy,5
,5,great pdact fast dilavari,4
,5,very good product,3
,5,good quality ðthanku flipkart ð,5
,5,good quality ð,3
,5,good product low price,4
,5,superb flask love itâï,4
,5,too nice ðððððð,3
,1,not working damage product,4
,4,very nice product amazing,4
,5,very nice milton bottle,4
,2,after 2 months leakage problem,5
,5,good product very speed delivered to flipkart ðð,8
,5,nice product âïâïâïâï thanks you flipkart,6
,5,full paisa wasool,3
,5,good product i like it good brand,7
,5,awesome product and good quality,5
,5,nice one ð,3
,5,nice thank you milton,4
,5,go for it very good quality product by brand milton,10
,4,nice product value for money,5
,5,nice another flask using last 2 years also good performance,10
,5,very nice easy to carry ðð,6
,5,good product excellent quality n iam fully satisfied,8
,5,wow good quality,3
,4,not bad its k,4
,5,all overall nice product just go for it,8
,5,89 hours hot water,4
,5,very nice product,3
,5,product goog milton good,4
,3,thank you flipkart,3
,4,good product must buy it ð,6
,5,awesome ð value of money,5
,5,good product iâm very happy in flipkart,7
,5,excellent product must buy,4
,5,very good product at this price,6
,5,good product iâm very happy,5
,5,i love it,3
,4,value for money,3
,4,great deal thanks flipkart,4
,5,very decent product,3
,5,good product l m saticfied with it,7
,2,cap not open,3
,5,good product milton thermosteel flip lid 500ml flask,8
,5,love this product,3
,5,thank you flipkart employees,4
,3,good product you can go with it,7
,5,very nice product,3
,5,its good products worth of money ðð,7
,5,good price and good product,5
,3,average but value for money,5
,5,i love this product,4
,5,good product am so happy ty flipkart,7
,4,very good service by flipkart and very good product,9
,4,its very useful for office or school time,8
,4,superb productvalue for moneygo for it,6
,5,good quality thank you flipkart thank you milton,8
,5,super product love it thank you flipkart,7
,5,quality is good,3
,4,super pick up the good night and friends,8
,5,it is really a good product ð,7
,2,not good for warranty,4
,5,milton maintains its quality,4
,4,very good product,3
,5,its really good,3
,4,good nice product,3
,5,good product ð,3
,4,it is good value for mony,6
,2,okay kind of product,4
,5,the product is the best ð,6
,5,excellent productvery useful for me,5
,5,its very good quality,4
,5,good product with out doubt u can go for it,10
,5,product is so good,4
,5,very nice product,3
,5,nice prodakt super,3
,5,good product from flipkart,4
,5,nice as aspected,3
,5,this is amazing,3
,5,good product for everyone,4
,5,this product is so excellent,5
,5,i like this product good once,6
,5,very useful for me,4
,5,very good product,3
,1,water is not warm,4
,5,osm i lvd ds prdct,5
,5,nice product really 24to26 hours hot water capacity,8
,2,cap of bottle getting loose gradually,6
,1,product has make defective after few days,7
,5,go for it guys no cons there,7
,5,very nice product,3
,5,good product ð,3
,5,very very nice,3
,5,very good product i love this thermosteel flip,8
,5,milton is trusted company,4
